item_id,i_cat_id,item_name,i_tested,clean_item_name,delim_name_list,d_len,d_maxgram
14163,57,Only the best Leningrad (mp3-CD) (Jewel),True,only the best leningrad mp3cd jewel,"['only the best leningrad', 'mp3cd', 'jewel']",3,4
14164,57,Grigory Leps Grand Collection (mp3-CD) (jewel),True,grigory leps grand collection mp3cd jewel,"['grigory leps grand collection', 'mp3cd', 'jewel']",3,4
14165,57,Grigory Leps. Disk 1 (mp3-CD) (Jewel),False,grigory leps disk 1 mp3cd jewel,"['grigory leps disk 1', 'mp3cd', 'jewel']",3,4
14166,43,Eduard Limonov Apology Chukchi (mp3-CD) (digipack),False,eduard limonov apology chukchi mp3cd digipack,"['eduard limonov apology chukchi', 'mp3cd', 'digipack']",3,4
14167,43,"Astrid Lindgren Kid and Carlson, who lives on the roof (mp3-CD) (Jewel)",False,astrid lindgren kid and carlson who lives on the roof mp3cd jewel,"['astrid lindgren kid and carlson who lives on the roof', 'mp3cd', 'jewel']",3,10
14168,31,"Front line. Battle of Kharkov [PC, Digital Version]",False,front line battle of kharkov pc digital version,"['front line battle of kharkov', 'pc digital version']",2,5
14169,30,"Front line. NATO [PC, Jewel, Russian version]",False,front line nato pc jewel russian version,"['front line nato', 'pc jewel russian version']",2,4
14170,75,License 1C-Bitrix Site Manager - Small Business,False,license 1cbitrix site manager small business,['license 1cbitrix site manager small business'],1,6
14171,75,License 1C-Bitrix Site Manager - Standard,False,license 1cbitrix site manager standard,['license 1cbitrix site manager standard'],1,5
14172,75,License 1C-Bitrix Site Manager - Start,False,license 1cbitrix site manager start,['license 1cbitrix site manager start'],1,5
14173,75,License 1C-Bitrix Site Manager - Expert,False,license 1cbitrix site manager expert,['license 1cbitrix site manager expert'],1,5
14174,43,Speech therapy games and activities (mp3-CD) (Jewel),False,speech therapy games and activities mp3cd jewel,"['speech therapy games and activities', 'mp3cd', 'jewel']",3,5
14175,62,"Horse ""Dancer""",False,horse dancer,"['horse', 'dancer']",2,1
14176,62,"Horse ""Gypsy""",True,horse gypsy,"['horse', 'gypsy']",2,1
14177,43,Sergey Lukyanenko Donyrnut the stars (mp3-CD) (Digipack),False,sergey lukyanenko donyrnut the stars mp3cd digipack,"['sergey lukyanenko donyrnut the stars', 'mp3cd', 'digipack']",3,5
14178,43,Sergey Lukyanenko Zastava Borderland (mp3-CD) (digipack),False,sergey lukyanenko zastava borderland mp3cd digipack,"['sergey lukyanenko zastava borderland', 'mp3cd', 'digipack']",3,4
14179,43,Competitors Lukyanenko Sergei (mp3-CD) (Digipack),False,competitors lukyanenko sergei mp3cd digipack,"['competitors lukyanenko sergei', 'mp3cd', 'digipack']",3,3
14180,43,Sergey Lukyanenko Lord from the planet earth (mp3-CD) (Digipack),False,sergey lukyanenko lord from the planet earth mp3cd digipack,"['sergey lukyanenko lord from the planet earth', 'mp3cd', 'digipack']",3,7
14181,43,Sergey Lukyanenko The Boy and the Darkness (mp3-CD) (Digipack),False,sergey lukyanenko the boy and the darkness mp3cd digipack,"['sergey lukyanenko the boy and the darkness', 'mp3cd', 'digipack']",3,7
14182,43,Sergey Lukyanenko Hurry 2CD (mp3-DVD) (digipack),False,sergey lukyanenko hurry 2cd mp3dvd digipack,"['sergey lukyanenko hurry 2cd', 'mp3dvd', 'digipack']",3,4
14183,43,"Sergey Lukyanenko new, new tale 3CD (mp3-CD) (Digipack)",False,sergey lukyanenko new new tale 3cd mp3cd digipack,"['sergey lukyanenko new new tale 3cd', 'mp3cd', 'digipack']",3,6
14184,43,Sergey Lukyanenko spectrum (mp3-CD) (Digipack),False,sergey lukyanenko spectrum mp3cd digipack,"['sergey lukyanenko spectrum', 'mp3cd', 'digipack']",3,3
14185,43,Sergey Lukyanenko Dancing in the snow (mp3-CD) (Digipack),False,sergey lukyanenko dancing in the snow mp3cd digipack,"['sergey lukyanenko dancing in the snow', 'mp3cd', 'digipack']",3,6
14186,43,Sergey Lukyanenko Draft 2CD (mp3-CD) (Digipack),False,sergey lukyanenko draft 2cd mp3cd digipack,"['sergey lukyanenko draft 2cd', 'mp3cd', 'digipack']",3,4
14187,43,Sergey Lukyanenko clean copy (mp3-CD) (Digipack),False,sergey lukyanenko clean copy mp3cd digipack,"['sergey lukyanenko clean copy', 'mp3cd', 'digipack']",3,4
14188,43,Sergey Lukyanenko Sixth Watch (mp3-CD) (digipack),False,sergey lukyanenko sixth watch mp3cd digipack,"['sergey lukyanenko sixth watch', 'mp3cd', 'digipack']",3,4
14189,43,"Sergey Lukyanenko, Aleksandr Gromov Reverse Borderland 2CD (mp3-CD) (digipack)",False,sergey lukyanenko aleksandr gromov reverse borderland 2cd mp3cd digipack,"['sergey lukyanenko aleksandr gromov reverse borderland 2cd', 'mp3cd', 'digipack']",3,7
14190,43,"Sergey Lukyanenko, Klemeshev Alex De District Patrols (mp3-CD) (digipack)",False,sergey lukyanenko klemeshev alex de district patrols mp3cd digipack,"['sergey lukyanenko klemeshev alex de district patrols', 'mp3cd', 'digipack']",3,7
14191,43,Lukyanenko Sergei Kuznetsov Ivan Seal dusk Patrols (mp3-CD) (digipack),False,lukyanenko sergei kuznetsov ivan seal dusk patrols mp3cd digipack,"['lukyanenko sergei kuznetsov ivan seal dusk patrols', 'mp3cd', 'digipack']",3,7
14192,43,"Sergey Lukyanenko, Sergey Tyrin AWOL Borderland (mp3-CD) (digipack)",False,sergey lukyanenko sergey tyrin awol borderland mp3cd digipack,"['sergey lukyanenko sergey tyrin awol borderland', 'mp3cd', 'digipack']",3,6
14193,43,"Sergey Lukyanenko, Shushpanov Arkady Shadow Patrol Patrols (mp3-CD) (digipack)",True,sergey lukyanenko shushpanov arkady shadow patrol patrols mp3cd digipack,"['sergey lukyanenko shushpanov arkady shadow patrol patrols', 'mp3cd', 'digipack']",3,7
14194,43,"Sergey Lukyanenko, Shushpanov Arkady School Supervision Patrols (mp3-CD) (digipack)",False,sergey lukyanenko shushpanov arkady school supervision patrols mp3cd digipack,"['sergey lukyanenko shushpanov arkady school supervision patrols', 'mp3cd', 'digipack']",3,7
14195,31,"Luntik knows the world [PC, Digital Version]",False,luntik knows the world pc digital version,"['luntik knows the world', 'pc digital version']",2,4
14196,30,"Luntik teaches letters [PC, Jewel, Russian version]",False,luntik teaches letters pc jewel russian version,"['luntik teaches letters', 'pc jewel russian version']",2,4
14197,31,"Luntik teaches letters [PC, Digital Version]",True,luntik teaches letters pc digital version,"['luntik teaches letters', 'pc digital version']",2,3
14198,31,"Luntik teach rules [PC, Digital Version]",True,luntik teach rules pc digital version,"['luntik teach rules', 'pc digital version']",2,3
14199,31,"Luntik teaches numbers [PC, Digital Version]",True,luntik teaches numbers pc digital version,"['luntik teaches numbers', 'pc digital version']",2,3
14200,31,"Luntik learn to draw [PC, Digital Version]",True,luntik learn to draw pc digital version,"['luntik learn to draw', 'pc digital version']",2,4
14201,31,"Luntik. English for kids [PC, Digital Version]",True,luntik english for kids pc digital version,"['luntik english for kids', 'pc digital version']",2,4
14202,31,"Luntik. Geography for kids [PC, Digital Version]",True,luntik geography for kids pc digital version,"['luntik geography for kids', 'pc digital version']",2,4
14203,31,"Luntik. Math for kids [PC, Digital Version]",True,luntik math for kids pc digital version,"['luntik math for kids', 'pc digital version']",2,4
14204,31,"Luntik. Developmental assignments for the kids [PC, Digital Version]",True,luntik developmental assignments for the kids pc digital version,"['luntik developmental assignments for the kids', 'pc digital version']",2,6
14205,31,"Luntik. Russian for kids [PC, Digital Version]",True,luntik russian for kids pc digital version,"['luntik russian for kids', 'pc digital version']",2,4
14206,30,"Luntik. Train memory and attention [PC, Jewel, Russian version]",False,luntik train memory and attention pc jewel russian version,"['luntik train memory and attention', 'pc jewel russian version']",2,5
14207,31,"Luntik. Train memory and attention [PC, Digital Version]",True,luntik train memory and attention pc digital version,"['luntik train memory and attention', 'pc digital version']",2,5
14208,31,"Luntik. I want to know everything Luntik. I want to know everything [PC, Digital Version]",True,luntik i want to know everything luntik i want to know everything pc digital version,"['luntik i want to know everything luntik i want to know everything', 'pc digital version']",2,12
14209,43,"The best children's fables, stories, novels (mp3-DVD) (DVD-box)",False,the best childrens fables stories novels mp3dvd dvdbox,"['the best childrens fables stories novels', 'mp3dvd', 'dvdbox']",3,6
14210,43,Best kids Favorite Tales 1 (mp3-DVD) (DVD-box),False,best kids favorite tales 1 mp3dvd dvdbox,"['best kids favorite tales 1', 'mp3dvd', 'dvdbox']",3,5
14211,43,Best kids Favorite Tales 3 (mp3-DVD) (DVD-Box),False,best kids favorite tales 3 mp3dvd dvdbox,"['best kids favorite tales 3', 'mp3dvd', 'dvdbox']",3,5
14212,43,Best kids Adventures (mp3-DVD) (DVD-Box),False,best kids adventures mp3dvd dvdbox,"['best kids adventures', 'mp3dvd', 'dvdbox']",3,3
14213,43,Best kids Tales of Russian writers (mp3-DVD) (DVD-box),False,best kids tales of russian writers mp3dvd dvdbox,"['best kids tales of russian writers', 'mp3dvd', 'dvdbox']",3,6
14214,57,Best to MP3. Vladimir Asmolov (Given. Y.) (Mp3-CD) (Jewel),False,best to mp3 vladimir asmolov given y mp3cd jewel,"['best to mp3 vladimir asmolov', 'given y', 'mp3cd', 'jewel']",4,5
14215,57,Best to MP3. Vysotsky Vladimir (Given. Y.) (Mp3-CD) (Jewel),True,best to mp3 vysotsky vladimir given y mp3cd jewel,"['best to mp3 vysotsky vladimir', 'given y', 'mp3cd', 'jewel']",4,5
14216,57,Best to MP3. Garik Sukachev (Given. Y.) (Mp3-CD) (Jewel),True,best to mp3 garik sukachev given y mp3cd jewel,"['best to mp3 garik sukachev', 'given y', 'mp3cd', 'jewel']",4,5
14217,57,Best to MP3. Grigory Leps (podar.up.) (Mp3-CD) (Jewel),True,best to mp3 grigory leps podarup mp3cd jewel,"['best to mp3 grigory leps', 'podarup', 'mp3cd', 'jewel']",4,5
14218,57,Best to MP3. Crematorium (Given. Y.) (Mp3-CD) (Jewel),False,best to mp3 crematorium given y mp3cd jewel,"['best to mp3 crematorium', 'given y', 'mp3cd', 'jewel']",4,4
14219,57,Best to MP3. Felling (Given. Y.) (Mp3-CD) (Jewel),False,best to mp3 felling given y mp3cd jewel,"['best to mp3 felling', 'given y', 'mp3cd', 'jewel']",4,4
14220,57,Best to MP3. Lapis Troubetzkoy (Given. Y.) (Mp3-CD) (Jewel),True,best to mp3 lapis troubetzkoy given y mp3cd jewel,"['best to mp3 lapis troubetzkoy', 'given y', 'mp3cd', 'jewel']",4,5
14221,57,Best to MP3. Mityaev Oleg (Given. Y.) (Mp3-CD) (Jewel),False,best to mp3 mityaev oleg given y mp3cd jewel,"['best to mp3 mityaev oleg', 'given y', 'mp3cd', 'jewel']",4,5
14222,57,Best to MP3. Mumiy Troll (Given. Y.) (Mp3-CD) (Jewel),True,best to mp3 mumiy troll given y mp3cd jewel,"['best to mp3 mumiy troll', 'given y', 'mp3cd', 'jewel']",4,5
14223,57,Best to MP3. Nikolay Noskov (Given. Y.) (Mp3-CD) (Jewel),True,best to mp3 nikolay noskov given y mp3cd jewel,"['best to mp3 nikolay noskov', 'given y', 'mp3cd', 'jewel']",4,5
14224,57,Best to MP3. CHajf (Given. Y.) (Mp3-CD) (Jewel),True,best to mp3 chajf given y mp3cd jewel,"['best to mp3 chajf', 'given y', 'mp3cd', 'jewel']",4,4
14225,43,Best audiobooks on the road Issue 3 5CD (mp3-CD) (CD-Box),False,best audiobooks on the road issue 3 5cd mp3cd cdbox,"['best audiobooks on the road issue 3 5cd', 'mp3cd', 'cdbox']",3,8
14226,57,The best children's songs (mp3-CD) (jewel),False,the best childrens songs mp3cd jewel,"['the best childrens songs', 'mp3cd', 'jewel']",3,4
14227,30,"The best games for children. LEGO. Pirates of the Caribbean [PC, Jewel, Russian version]",True,the best games for children lego pirates of the caribbean pc jewel russian version,"['the best games for children lego pirates of the caribbean', 'pc jewel russian version']",2,10
14228,30,"The best games for children. Ice Age 4. Cont. drifting. Arctic. Game [PC, Jewel, Russian version]",True,the best games for children ice age 4 cont drifting arctic game pc jewel russian version,"['the best games for children ice age 4 cont drifting arctic game', 'pc jewel russian version']",2,12
14229,30,"The best games for children. Cars 2 [PC, Jewel, Russian version]",True,the best games for children cars 2 pc jewel russian version,"['the best games for children cars 2', 'pc jewel russian version']",2,7
14230,30,"Best games. Split Second [PC, Jewel, Russian version]",False,best games split second pc jewel russian version,"['best games split second', 'pc jewel russian version']",2,4
14231,30,"Best games. Tron: Evolution [PC, Jewel, Russian version]",False,best games tron evolution pc jewel russian version,"['best games tron', 'evolution', 'pc jewel russian version']",3,4
14232,43,The best tales Children from 2 to 5 (mp3-CD) (Jewel),False,the best tales children from 2 to 5 mp3cd jewel,"['the best tales children from 2 to 5', 'mp3cd', 'jewel']",3,8
14233,43,David Lewis Stress Management How to find an extra 10 hours a week (mp3-DVD) (Jewel),False,david lewis stress management how to find an extra 10 hours a week mp3dvd jewel,"['david lewis stress management how to find an extra 10 hours a week', 'mp3dvd', 'jewel']",3,13
14234,43,Favorite fairy tale (mp3-CD) (Jewel),False,favorite fairy tale mp3cd jewel,"['favorite fairy tale', 'mp3cd', 'jewel']",3,3
14235,57,Lube. Only the best (mp3-CD) (Jewel),False,lube only the best mp3cd jewel,"['lube only the best', 'mp3cd', 'jewel']",3,4
14236,30,"X-Men: The Beginning. Wolverine [PC, Jewel, Russian version]",False,xmen the beginning wolverine pc jewel russian version,"['xmen', 'the beginning wolverine', 'pc jewel russian version']",3,4
14237,57,Only the best lapis Troubetzkoy (mp3-CD) (jewel),False,only the best lapis troubetzkoy mp3cd jewel,"['only the best lapis troubetzkoy', 'mp3cd', 'jewel']",3,5
14238,40,M.U.R,False,mur,['mur'],1,1
14239,40,M.U.R (region),False,mur region,"['mur', 'region']",2,1
14240,38,Shop SUICIDE 3D (3D BD),False,shop suicide 3d 3d bd,"['shop suicide 3d', '3d bd']",2,3
14241,40,Shop SUICIDE 3D (DVD + 3D BD),False,shop suicide 3d dvd 3d bd,"['shop suicide 3d', 'dvd 3d bd']",2,3
14242,40,Shop SUICIDE 3D (region),False,shop suicide 3d region,"['shop suicide 3d', 'region']",2,3
14243,40,Magic in the Moonlight,False,magic in the moonlight,['magic in the moonlight'],1,4
14244,37,MAGIC moonlight (BD),False,magic moonlight bd,"['magic moonlight', 'bd']",2,2
14245,40,MAGNOLIA (Region),False,magnolia region,"['magnolia', 'region']",2,1
14246,58,Magomaev Muslim Arias from operas LP,True,magomaev muslim arias from operas lp,['magomaev muslim arias from operas lp'],1,6
14247,55,Magomaev Muslim thank you,True,magomaev muslim thank you,['magomaev muslim thank you'],1,4
14248,59,Magomaev Muslim Memories of the Arno Babajanyan DVD (region),False,magomaev muslim memories of the arno babajanyan dvd region,"['magomaev muslim memories of the arno babajanyan dvd', 'region']",2,8
14249,55,Magomaev Muslim Memories of Arno Babajanyan and Robert Rozhdestvensky,False,magomaev muslim memories of arno babajanyan and robert rozhdestvensky,['magomaev muslim memories of arno babajanyan and robert rozhdestvensky'],1,9
14250,59,Magomaev Muslim Recordings 1963-1973 DVD's,False,magomaev muslim recordings 19631973 dvds,['magomaev muslim recordings 19631973 dvds'],1,5
14251,60,Magomaev Muslim Favorites 14CD (box),False,magomaev muslim favorites 14cd box,"['magomaev muslim favorites 14cd', 'box']",2,4
14252,55,Magomaev Muslim Melody,True,magomaev muslim melody,['magomaev muslim melody'],1,3
14253,58,Magomaev Muslim Dedication Arno Babajanyan and Robert Rozhdestvensky LP,True,magomaev muslim dedication arno babajanyan and robert rozhdestvensky lp,['magomaev muslim dedication arno babajanyan and robert rozhdestvensky lp'],1,9
14254,40,"MADAGASCAR 1,2,3 3DVD",True,madagascar 123 3dvd,['madagascar 123 3dvd'],1,3
14255,38,MADAGASCAR (3D BD),False,madagascar 3d bd,"['madagascar', '3d bd']",2,2
14256,37,MADAGASCAR (BD),False,madagascar bd,"['madagascar', 'bd']",2,1
14257,40,MADAGASCAR (Region),False,madagascar region,"['madagascar', 'region']",2,1
14258,41,"MADAGASCAR 1,2,3 (BD)",True,madagascar 123 bd,"['madagascar 123', 'bd']",2,2
14259,37,Madagascar 2 (BD),False,madagascar 2 bd,"['madagascar 2', 'bd']",2,2
14260,40,Madagascar 2 (Region),False,madagascar 2 region,"['madagascar 2', 'region']",2,2
14261,40,MADAGASCAR 3,False,madagascar 3,['madagascar 3'],1,2
14262,38,Madagascar 3 (3D BD),True,madagascar 3 3d bd,"['madagascar 3', '3d bd']",2,2
14263,38,Madagascar 3 (3D BD + BD),False,madagascar 3 3d bd bd,"['madagascar 3', '3d bd bd']",2,3
14264,37,Madagascar 3 (BD),False,madagascar 3 bd,"['madagascar 3', 'bd']",2,2
14265,40,MADAGASCAR: A Love Song for Bobby Long,False,madagascar a love song for bobby long,"['madagascar', 'a love song for bobby long']",2,6
14266,55,Maidan DENIS Rented world,False,maidan denis rented world,['maidan denis rented world'],1,4
14267,55,Maidan DENIS Flew on our CD + DVD,True,maidan denis flew on our cd dvd,['maidan denis flew on our cd dvd'],1,7
14268,55,Maidan DENIS Flew on our CD + DVD (firms).,False,maidan denis flew on our cd dvd firms,"['maidan denis flew on our cd dvd', 'firms']",2,7
14269,37,Michael Jackson's This Is It (BD),False,michael jacksons this is it bd,"['michael jacksons this is it', 'bd']",2,5
14270,40,MICHAEL JACKSON: LIFE pop icon,False,michael jackson life pop icon,"['michael jackson', 'life pop icon']",2,3
14271,37,MJ: LIFE EPP ICON (BD),False,mj life epp icon bd,"['mj', 'life epp icon', 'bd']",3,3
14272,37,MJ: moonwalk WB (BD),True,mj moonwalk wb bd,"['mj', 'moonwalk wb', 'bd']",3,2
14273,40,Michael Jackson moonwalk WB (region),False,michael jackson moonwalk wb region,"['michael jackson moonwalk wb', 'region']",2,4
14274,40,MILES FROM ANOTHER PLANET,True,miles from another planet,['miles from another planet'],1,4
